ticker,title,sector_relevance,trade_date,open_yes_price,close_yes_price,vwap_yes_price,daily_volume,n_trades,close_time,volume
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-07-04,10,10,10.0,38.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-07-06,10,10,10.0,162.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-07-12,6,6,6.0,10.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-01,40,40,40.0,7.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-06,40,40,40.0,81.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-19,50,50,50.0,19.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-22,49,49,49.0,6.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-23,50,50,50.0,42.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-24,47,47,47.0,319.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-08-30,65,65,65.0,30.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-04,65,65,65.0,15.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-06,65,65,65.0,15.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-09,63,63,63.0,15.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-10,78,72,70.83510638297872,188.0,27,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-11,53,53,51.61224489795919,49.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-12,96,96,95.14285714285714,7.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-13,94,52,87.28,125.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-14,65,65,65.0,136.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-16,95,94,94.5,20.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-17,74,74,68.98039215686275,153.0,10,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-18,66,56,63.91254752851711,789.0,9,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-20,96,96,96.0,5000.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-23,96,96,96.0,103.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-24,88,88,87.21860465116279,215.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-25,87,87,87.0,3099.0,7,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-09-26,87,87,87.0,145.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-01,95,95,95.0,10.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-03,88,88,88.0,5.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-04,88,66,84.2928870292887,239.0,4,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-08,70,67,69.05583756345177,788.0,4,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-09,67,67,67.0,1.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-12,93,72,71.49056603773585,106.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-13,72,72,72.0,17.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-17,73,73,73.0,17.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-21,75,75,75.0,7.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-22,83,85,84.9047619047619,21.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-23,84,88,85.43452380952381,336.0,6,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-24,88,88,88.0,1.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-28,74,86,82.57142857142857,7.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-10-30,85,85,87.35813953488372,215.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-02,89,89,88.81456953642385,151.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-03,93,93,92.98666666666666,600.0,4,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-04,80,80,80.15966386554622,238.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-06,81,81,80.01384083044982,289.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-11,75,75,75.0,5.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-12,73,73,73.05494505494505,91.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-16,88,88,88.9090909090909,55.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-17,84,84,84.0,50.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-18,52,52,52.0,2.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-19,53,53,53.0,2.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-23,75,75,75.0,1.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-24,75,75,74.84375,32.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-25,74,74,75.29885057471265,261.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-26,57,57,57.0,1.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-27,74,74,74.73684210526316,19.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-11-28,75,75,77.09243697478992,119.0,2,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-02,66,72,66.48571428571428,35.0,4,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-03,74,74,74.0,15.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-04,72,72,72.45245398773007,652.0,8,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-05,74,68,74.48226950354609,141.0,4,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-06,75,83,80.74928081433946,4519.0,16,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-07,88,88,88.75510204081633,49.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-09,87,87,87.0,10.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-10,88,89,88.81132075471699,53.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-11,86,86,86.0,10.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-13,91,91,91.0,208.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-16,93,93,93.0,19.0,1,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-17,97,94,97.25316455696202,79.0,3,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T4.75,Will the Federal Reserve cut rates below 4.75%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-12-18,95,98,96.12048192771084,249.0,4,2024-11-19 23:27:19.907342+08:00,30674
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-16,81,82,81.04545454545455,22.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-18,82,82,82.0,6.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-19,83,83,83.0,11.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-21,83,83,83.0,30.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-23,84,84,84.0,11.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-24,83,83,83.0,70.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-25,84,79,81.78260869565217,46.0,4,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-27,85,85,85.0,11.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2023-12-30,90,90,88.45454545454545,22.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-01-19,91,91,91.0,1.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-01-28,90,90,90.0,11.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-01-31,90,90,90.0,24.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-02-08,87,87,87.0,24.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-02-21,81,81,81.0,5.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-02-25,79,75,77.02804377564979,1462.0,7,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-02-29,75,75,75.57142857142857,560.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-01,74,74,74.0,40.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-02,72,70,71.13312693498452,323.0,4,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-04,72,71,70.78378378378379,370.0,4,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-07,55,75,66.37254901960785,102.0,3,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-08,82,82,83.99659863945578,294.0,4,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-12,82,82,82.0,1.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-20,60,65,62.142857142857146,175.0,3,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-21,65,65,65.0,15.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-22,72,68,69.13690476190476,504.0,8,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-26,65,65,65.0,1.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-03-30,59,59,59.0,5.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-02,56,56,56.0,86.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-03,46,46,46.0,4.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-04,41,41,41.0,1.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-10,42,35,39.901408450704224,213.0,4,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-11,31,31,31.0,1.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-12,35,44,44.86146095717884,2382.0,50,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-16,34,34,34.0,14.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-17,33,24,26.225305216426193,1802.0,5,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-19,32,32,32.0,10.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-25,26,26,25.927113702623906,686.0,4,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-26,28,28,28.0,48.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-27,37,37,37.0,25.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-29,28,36,29.25,32.0,2,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-04-30,29,29,29.0,10.0,1,2024-12-19 02:55:00+08:00,16609
FEDRATEMIN-24DEC31-T5.00,Will the Federal Reserve cut rates below 5.00%?,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),2024-05-02,13,17,16.17888100866824,1269.0,9,2024-12-19 02:55:00+08:00,16609
