group,etf,member,date,dprob,etfret,sign
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,-0.015000000000000013,-0.00011264178796910329,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,-0.020000000000000018,0.00045049104284711206,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.020000000000000018,0.0002927103876793069,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0,-0.0003377503606634136,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0,-0.0004279809501177567,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0,-0.00015772337605834963,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0,0.000630744299160213,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0,0.0004277785973307857,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,-0.020000000000000018,-0.00022512381905137602,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0050000000000000044,-0.00022517451119608012,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.0,0.0001351107910538829,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-04,0.010000000000000009,0.000967760161053377,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,-0.015000000000000013,-0.0003147340523259601,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,-0.015000000000000013,-0.0008547778098284553,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0010908376352283256,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-3.371942070362621e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.0008996042348332622,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00013501046351560575,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0018211050819125774,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0007634273767589406,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.0003367343534534939,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00042669302330544667,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.030000000000000027,2.246206718492516e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0050000000000000044,0.0005389383046106033,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0050000000000000044,4.4898417337790875e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00030310344478934326,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0005275652984400026,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.000404067619478532,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,3.367853835456458e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0006845510566453328,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.000874645431912846,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0005826722409478791,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,-0.030000000000000027,-0.00020165581901387952,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.020000000000000018,0.0006496343235378177,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,-0.010000000000000009,-0.00033596506279387484,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00017922752982801882,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0008286581811454141,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0003581261089822263,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.0005372372703247308,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00013435442718101598,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.010000000000000009,-0.00020156549267014157,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-8.959770635819098e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-6.720354837330689e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,0.0002239942666832917,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,-0.0050000000000000044,-0.00031360602380559044,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00015683990039239148,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.00013445378171450528,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,-0.0050000000000000044,0.0010079629923049893,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.010000000000000009,0.0004029008918315924,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-05,0.0,-0.0015901637187649698,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.010000000000000009,0.00011159842434604883,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.010000000000000009,0.0011152997966341616,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.0004236674051307787,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.0010711178584159597,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.010000000000000009,-0.0001786312386125033,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.00020099829219155652,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.015000000000000013,-0.00031274433405759083,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.015000000000000013,0.00029040869643015554,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.030000000000000027,-0.00035743806649168874,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.030000000000000027,-0.0006929000377802197,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.0011185933737563047,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,4.4767767215070364e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.010000000000000009,0.0004251938612354067,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.010000000000000009,0.00042501314825127423,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.020000000000000018,-0.00149953587257734,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.001053256789471213,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,0.0005827897862928921,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,2.240821036902929e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0050000000000000044,-8.963585440113775e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,0.0008064335913395837,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,0.00047011944138120043,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.0050000000000000044,0.0001790350018211484,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.000335716926643137,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.020000000000000018,-0.0004254032999329027,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.00015677316075546344,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.030000000000000027,0.0,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.020000000000000018,-0.0006385445881873508,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.015000000000000013,-0.0011773347625263497,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.020000000000000018,-0.00017952515644381606,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.0050000000000000044,-0.00022445177747876244,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,2.2447444920636883e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,8.97847411440722e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-6.733780009948731e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,0.0002693239983955209,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.0002019861982960336,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,-0.010000000000000009,-0.0008532806912837643,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.0004269135340253527,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-06,0.0,-0.0003596475492821938,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,-0.0050000000000000044,0.0003614185718134877,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.020000000000000018,0.0006998769856840781,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.0010150796581198662,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,-0.020000000000000018,0.002679367111166897,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.0008765522840281648,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0017088640215563444,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.010000000000000009,0.00022501743980107847,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0009003737158925773,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0007434190860422518,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.00047337278990422504,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0006540738885565389,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.0006991666669557972,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,-0.010000000000000009,0.00015780871362292004,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0001803548486529749,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0050000000000000044,0.0009465002734829753,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.00013514122278301954,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.0007429504478624338,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,-0.0050000000000000044,-0.00018005851950508855,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.010000000000000009,-0.0010134337124645398,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-9.013272049163135e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.00036048214877215656,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.0005855064798172549,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.00013508645553717002,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,6.754550881282739e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0007883149613734375,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.00022534703538656942,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.00020281461686799673,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,-0.010000000000000009,0.00042802915757356175,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0002027278160774415,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,0.0,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.010000000000000009,-0.000878962430237884,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.00013529358728980867,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,-0.010000000000000009,-0.0004962331495343975,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0002482089480784211,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.0007449967045483064,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-09,0.0,-0.00020327728220514985,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.00038451534576910973,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.00038451534576910973,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0009271089564766299,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0013326258084740417,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,-0.010000000000000009,-0.00022574382686535444,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0006996400524625912,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0013978133264584969,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0008332489306432933,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0009899877060099982,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0005395804892716072,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.001437459538220942,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,8.977265082243946e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0008756273081615973,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.010000000000000009,-0.0003819237771507389,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0006963397520722836,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.00038180369016682647,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0001797227780988564,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0008309472152925323,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.00013470130007053882,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0006063804886382584,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.010000000000000009,0.0004042945115942942,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0005390956800752633,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0001348193422856525,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0001797874018816259,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.00013484358164994603,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,2.2472162608977442e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,-0.010000000000000009,-0.000224744354244244,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-2.2477213724947376e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0004045125678775463,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.00107790089258053,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.00017956948264874484,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,0.0008750968213524501,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0004486719386109783,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-8.975854956183582e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,2.244039270760112e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0012125023939217883,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-10,0.0,-0.0009890530623968274,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.010000000000000009,0.001096282816495986,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0013425523933729977,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0050000000000000044,-0.00044791830719148606,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.0050000000000000044,0.0012984107487881147,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,0.0005367806708926892,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.00022362359769356743,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.004999999999999893,0.0006036689841577569,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.004999999999999893,0.00017879492270012065,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.009999999999999898,-0.001744615620656198,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.009999999999999898,-0.000134327355968189,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.009999999999999898,0.000693830531756312,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,0.00024608225982980514,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,0.0008384619745651634,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0008384619745651634,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,0.0001342011677518684,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0006935666381640004,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0004141319797055232,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.009999999999999898,-0.0008175745372165366,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.010000000000000009,-2.2408712507804296e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.009999999999999898,2.2408712507804296e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.010000000000000009,0.00020165581901387952,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0004705935167352848,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.000493240374997761,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.010000000000000009,-0.0007178751205634271,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.019999999999999907,-0.0009879205078497932,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.000471851802353207,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.009999999999999898,-0.00022476961209516588,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,0.0002022949242110883,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.009999999999999898,-0.0006969659780544646,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.00040491294924915877,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,0.00035993071722373315,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.009999999999999898,-0.00013495883775949125,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0006075402682288455,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.0009232675316654948,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.0050000000000000044,-0.000811377357502252,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,-0.0050000000000000044,-0.000541284209972126,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.019999999999999907,-0.001173788536836362,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-11,0.0,-0.00020329564904386643,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0050000000000000044,-0.0013508039336160849,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.004999999999999893,-0.0010143017402723942,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.0008115236801637948,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.010000000000000009,0.0004956071288644281,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,-0.019999999999999907,0.0008779730643562189,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.0010570468896125007,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.0007645604150265939,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.00031498897799053793,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.00033748439455028034,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.0008769267653603308,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.000292138115988827,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.000134804197108096,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.00013478602738548062,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.019999999999999907,-0.00035946978594214585,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,-0.010000000000000009,-0.0009217315716139041,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.00031483314103741833,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.010000000000000009,0.0006518392210930202,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,-0.0050000000000000044,-0.00011235576340684617,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.000472032106947573,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.00044976163392007606,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,-0.0050000000000000044,0.000359825488522425,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.00026985697744041914,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.00026985697744041914,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.0013274985355762325,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.00037156513795366664,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,3.3784354468657796e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-4.5046059603315314e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.00040550587412813144,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.0004732981077539833,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.0006088554832865967,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.0006092264141415171,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.010000000000000009,-0.00033861956415837113,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.00018061136997626903,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.0008349035268873095,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.0003608235837351259,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,0.00029307332678918385,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,0.0,-0.0005862325707335359,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-12,-0.010000000000000009,4.510701640381143e-05,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,-0.0011517746505260718,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,-0.010000000000000009,-0.0011757259200075865,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.010000000000000009,0.0008141113068367289,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,-0.0004748177128384157,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,0.0009042205105549428,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,0.00020333698656838095,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,-0.010000000000000009,0.0012755607705452476,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,0.001701974588177002,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,-0.00040550587412813144,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,0.0004955959642787278,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,0.0015302910538785852,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,-0.00047234000360862893,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,-0.0002475052607495698,1
FOMC_easing,VDC,KXFEDDECISION-24DEC-C25,2024-12-13,0.0,-0.0007203638148620684,1
