date,ts_et,implied_p_A_sign_equal,implied_p_B_beta_weighted,implied_p_C_min_variance
2024-10-08,2024-10-08 14:03:00,0.32836005819553454,0.47252423204367283,0.15344242476639325
2024-10-08,2024-10-08 14:04:00,0.32230389159102585,0.46791802829434964,0.1753735423925919
2024-10-08,2024-10-08 14:05:00,0.3213123594002306,0.46651997123651306,0.18915827029610915
2024-10-08,2024-10-08 14:06:00,0.3191680169376897,0.46705115732258956,0.17548887518667933
2024-10-08,2024-10-08 14:07:00,0.30751359077432605,0.4629335388558767,0.1991471654478705
2024-10-08,2024-10-08 14:08:00,0.3152485479717295,0.4648667908780966,0.19440608392364478
2024-10-08,2024-10-08 14:09:00,0.3224680574184232,0.4650822938394622,0.19937797278107816
2024-10-08,2024-10-08 14:10:00,0.3154037067863389,0.46073994853242406,0.24052621583954206
2024-10-08,2024-10-08 14:11:00,0.311704786772687,0.4618208227567157,0.23259774290352556
2024-10-08,2024-10-08 14:12:00,0.3114271771213817,0.4597620253818375,0.24312456173260996
2024-10-08,2024-10-08 14:13:00,0.3062809963224567,0.45700458647521625,0.2544426774312538
2024-10-08,2024-10-08 14:14:00,0.29124409093606923,0.45209234665899667,0.2897784091036899
2024-10-08,2024-10-08 14:15:00,0.28995557737174515,0.4516909467016892,0.29743657387958744
2024-10-08,2024-10-08 14:16:00,0.29420557187767227,0.4539632287698341,0.2736348556661025
2024-10-08,2024-10-08 14:17:00,0.3073077672102361,0.45818227183464294,0.2484810400783355
2024-10-08,2024-10-08 14:18:00,0.3161379859237245,0.46004052497217185,0.24407244502711029
2024-10-08,2024-10-08 14:19:00,0.31390759010979985,0.4588158481783257,0.24771225662139482
2024-10-08,2024-10-08 14:20:00,0.31100148804671945,0.4582590656435888,0.25425171434872196
2024-10-08,2024-10-08 14:21:00,0.31693496019209466,0.4584159684411149,0.26700601960924053
2024-10-08,2024-10-08 14:22:00,0.3121129095818985,0.45713441744246486,0.27767460138778877
2024-10-08,2024-10-08 14:23:00,0.31121655683422067,0.4570334986437482,0.2860465767452164
2024-10-08,2024-10-08 14:24:00,0.3130819389485161,0.4556734351001641,0.3099344057738155
2024-10-08,2024-10-08 14:25:00,0.31956528902583453,0.45768903383988174,0.3102903237122674
2024-10-08,2024-10-08 14:26:00,0.3151206565804918,0.4566149205622249,0.301630005170259
2024-10-08,2024-10-08 14:27:00,0.3169689077905337,0.4573764245326452,0.2965750188607982
2024-10-08,2024-10-08 14:28:00,0.31948730640404355,0.4565942707342121,0.30713456609070366
2024-10-08,2024-10-08 14:29:00,0.3152736016114927,0.4554959351027831,0.31368945589244357
2024-10-08,2024-10-08 14:30:00,0.3175377729959801,0.45545277831526243,0.333625602020866
2024-10-08,2024-10-08 14:31:00,0.31612572558437424,0.45365915445673133,0.3477854434345663
2024-10-08,2024-10-08 14:32:00,0.3286164206286688,0.45811262617163434,0.3190965946790588
2024-10-08,2024-10-08 14:33:00,0.3349341419779386,0.4597269753073747,0.31514482656169085
2024-10-08,2024-10-08 14:34:00,0.3362218805612063,0.46123068269329376,0.3149774656615823
2024-10-08,2024-10-08 14:35:00,0.33582334603597636,0.46184828187664206,0.3149373605343254
2024-10-08,2024-10-08 14:36:00,0.33175493046839155,0.4617610888825573,0.2968930875215907
2024-10-08,2024-10-08 14:37:00,0.3324652592503855,0.4646269142211831,0.2740716040872301
2024-10-08,2024-10-08 14:38:00,0.3303215230805391,0.4656953281120361,0.2707368128987403
2024-10-08,2024-10-08 14:39:00,0.32138425528785475,0.46131717980152753,0.29852902983721297
2024-10-08,2024-10-08 14:40:00,0.31665427634667065,0.45812248617983237,0.30677075619489247
2024-10-08,2024-10-08 14:41:00,0.31424762742854323,0.45718775780620885,0.31506006995654534
2024-10-08,2024-10-08 14:42:00,0.31917885242160526,0.4613254803813204,0.29587479860694044
2024-10-08,2024-10-08 14:43:00,0.3229532852590724,0.4637897469916337,0.2816493230543208
2024-10-08,2024-10-08 14:44:00,0.32051065750270835,0.4629261973890695,0.2757830177452245
2024-10-08,2024-10-08 14:45:00,0.32469826227209764,0.466283411052652,0.2509716029638583
2024-10-08,2024-10-08 14:46:00,0.325695984198882,0.4657562232141985,0.2628764590728143
2024-10-08,2024-10-08 14:47:00,0.33167270421630324,0.4689216749499391,0.24558048674533411
2024-10-08,2024-10-08 14:48:00,0.33034977415377736,0.468829545343254,0.2473128059434985
2024-10-08,2024-10-08 14:49:00,0.3207514580425296,0.4672180302318679,0.2485004551016526
2024-10-08,2024-10-08 14:50:00,0.3212814055231878,0.46853235660710746,0.2533092930948912
2024-10-08,2024-10-08 14:51:00,0.3289454209051338,0.4724497765193854,0.23765448553179283
2024-10-08,2024-10-08 14:52:00,0.33088770456504213,0.47506709413155906,0.20903862466314455
2024-10-08,2024-10-08 14:53:00,0.3275414404968091,0.4745827656340747,0.20606536615138088
2024-10-08,2024-10-08 14:54:00,0.3262691508943234,0.4756452041399624,0.18541176763704365
2024-10-08,2024-10-08 14:55:00,0.32575640943011885,0.4753546744263692,0.1789460426878448
2024-10-08,2024-10-08 14:56:00,0.32517370058403905,0.4751263430353398,0.17099772737680796
2024-10-08,2024-10-08 14:57:00,0.32196480702070807,0.47232821001085223,0.17886528552120645
2024-10-08,2024-10-08 14:58:00,0.3186226516184213,0.47278538830913297,0.17224689221378287
2024-10-08,2024-10-08 14:59:00,0.3197938543621439,0.473561478097126,0.17562649309418898
2024-10-08,2024-10-08 15:00:00,0.315443973183911,0.4707243863299475,0.19664868741101899
2024-10-08,2024-10-08 15:01:00,0.3171154062509178,0.47186734436526045,0.198174511284005
2024-10-08,2024-10-08 15:02:00,0.31808672106195635,0.4726816235635399,0.19302678065669882
2024-10-08,2024-10-08 15:03:00,0.31631108738876534,0.47426323582093804,0.16813875672762046
2024-10-08,2024-10-08 15:04:00,0.31236553961468083,0.4734450637410273,0.16343872188920905
2024-10-08,2024-10-08 15:05:00,0.31339264867141237,0.47445251015229223,0.1611942606051346
2024-10-08,2024-10-08 15:06:00,0.3131405013553765,0.47451685441852365,0.16668352553028443
2024-10-08,2024-10-08 15:07:00,0.30299434731136565,0.4715271282550518,0.17025751601760303
2024-10-08,2024-10-08 15:08:00,0.29411955864097494,0.4680475015560267,0.18110867079357318
2024-10-08,2024-10-08 15:09:00,0.30158021877033986,0.4714205903565328,0.16701294875976602
2024-10-08,2024-10-08 15:10:00,0.29540026408182884,0.4683728842838856,0.17977400306952612
2024-10-08,2024-10-08 15:11:00,0.2963088190098869,0.4688513550262109,0.19170383436394456
2024-10-08,2024-10-08 15:12:00,0.29124450165907795,0.46597365270037283,0.20333669942038596
2024-10-08,2024-10-08 15:13:00,0.29616037251804117,0.46821749363230175,0.20167055178070514
2024-10-08,2024-10-08 15:14:00,0.3036529759793877,0.4689830414115986,0.2116828462535944
2024-10-08,2024-10-08 15:15:00,0.30312909573703894,0.46955761552069414,0.20935385985061858
2024-10-08,2024-10-08 15:16:00,0.2960444350940219,0.46708204789788993,0.2099532818325255
2024-10-08,2024-10-08 15:17:00,0.2912654846600525,0.46591394886419674,0.21939234681674843
2024-10-08,2024-10-08 15:18:00,0.2876069864008774,0.46326711492756306,0.24156693838878238
2024-10-08,2024-10-08 15:19:00,0.28775520958151724,0.4623690872895299,0.2656738350996779
2024-10-08,2024-10-08 15:20:00,0.2879858302624699,0.46530014497962746,0.24869092797801198
2024-10-08,2024-10-08 15:21:00,0.28729572698824557,0.46632477440138337,0.2488909824393697
2024-10-08,2024-10-08 15:22:00,0.2853910913656267,0.4652143481479047,0.2703528672276564
2024-10-08,2024-10-08 15:23:00,0.27951787057405636,0.4592984667254756,0.3064562842222217
2024-10-08,2024-10-08 15:24:00,0.27369300051831047,0.45449069081191706,0.33035643734247344
2024-10-08,2024-10-08 15:25:00,0.2858567461790317,0.4635948028122466,0.2772941654711688
2024-10-08,2024-10-08 15:26:00,0.2922060541640156,0.46918541754706544,0.2609770242381667
2024-10-08,2024-10-08 15:27:00,0.29333700508822325,0.4739408716284767,0.23850433619556852
2024-10-08,2024-10-08 15:28:00,0.29042736940507397,0.47407225870497705,0.23017386225743772
2024-10-08,2024-10-08 15:29:00,0.2922405212819754,0.4761450388308185,0.22282332705230953
2024-10-08,2024-10-08 15:30:00,0.2983984459024504,0.477261864502771,0.2218422109611619
2024-10-08,2024-10-08 15:31:00,0.3016053976575147,0.4803045322350294,0.19475360415925724
2024-10-08,2024-10-08 15:32:00,0.2924468478868317,0.4761609719077798,0.22124537277539574
2024-10-08,2024-10-08 15:33:00,0.2802094116336342,0.4742086030597866,0.23202890636685305
2024-10-08,2024-10-08 15:34:00,0.2815343964260497,0.4739695766023871,0.21756304544936678
2024-10-08,2024-10-08 15:35:00,0.28157339686432326,0.4748309298042936,0.20175251986010784
2024-10-08,2024-10-08 15:36:00,0.27522437549117956,0.4731041114373329,0.21021003737131091
2024-10-08,2024-10-08 15:37:00,0.27327843776579597,0.4730651700755761,0.20803145344567608
2024-10-08,2024-10-08 15:38:00,0.281091889670921,0.47538589871192743,0.19824927422237978
2024-10-08,2024-10-08 15:39:00,0.27886428435238764,0.4749851691759355,0.20535233213273532
2024-10-08,2024-10-08 15:40:00,0.2846888060054663,0.4760386874637371,0.219464112045591
2024-10-08,2024-10-08 15:41:00,0.2887533867094717,0.47759865089552084,0.22933628234906916
2024-10-08,2024-10-08 15:42:00,0.27984238566182995,0.47469726245493293,0.2567493776230402
2024-10-08,2024-10-08 15:43:00,0.2749091663355206,0.47530225846387986,0.2508046179403348
2024-10-08,2024-10-08 15:44:00,0.2679632012212296,0.473648561562104,0.24005004841680075
2024-10-08,2024-10-08 15:45:00,0.26060444062945837,0.470619092446319,0.25403649489210123
2024-10-08,2024-10-08 15:46:00,0.2672468224302068,0.4733250303191192,0.2477706611422637
2024-10-08,2024-10-08 15:47:00,0.2581862113814646,0.46919875004418815,0.2592062899370202
2024-10-08,2024-10-08 15:48:00,0.25859060523601185,0.4679981570549326,0.2644603006725949
2024-10-08,2024-10-08 15:49:00,0.26934685706453254,0.47565046784670667,0.21965880294116288
2024-10-08,2024-10-08 15:50:00,0.2712244976224556,0.476812485733001,0.21538022276543892
2024-10-08,2024-10-08 15:51:00,0.2715957564975714,0.4767750372969642,0.2378725580569884
2024-10-08,2024-10-08 15:52:00,0.2699088580565571,0.47411342496648423,0.26022017066438585
2024-10-08,2024-10-08 15:53:00,0.26416877959025686,0.4721636724925083,0.2514457562459757
2024-10-08,2024-10-08 15:54:00,0.2571376528886457,0.4751724786346668,0.21624817522912723
2024-10-08,2024-10-08 15:55:00,0.26030442694594824,0.47485874369765374,0.22999737650241078
2024-10-08,2024-10-08 15:56:00,0.2534502669535273,0.4744239669952045,0.23168665955025286
2024-10-08,2024-10-08 15:57:00,0.25213498752255303,0.4737183905342628,0.23356663841567413
2024-10-08,2024-10-08 15:58:00,0.2547245769440519,0.47510073306700934,0.2349034441079749
2024-10-08,2024-10-08 15:59:00,0.25660304254333133,0.4767312835760865,0.2433574269317503
2024-10-08,2024-10-08 16:00:00,0.256442112135022,0.47688285262957575,0.2383193840236648
2024-10-09,2024-10-09 09:31:00,0.11081847278701124,0.42846094124498296,0.28971704658272496
2024-10-09,2024-10-09 09:32:00,0.14804088067084403,0.44989126672559054,0.2224028031477002
2024-10-09,2024-10-09 09:33:00,0.1665290512902028,0.45810139386985516,0.3317356754646509
2024-10-09,2024-10-09 09:34:00,0.16830349328089284,0.4573029695467482,0.4053544454619445
2024-10-09,2024-10-09 09:35:00,0.15796320192483065,0.45856488530692735,0.39904596119073343
2024-10-09,2024-10-09 09:36:00,0.193386294216073,0.46095346248857766,0.4356882534946693
2024-10-09,2024-10-09 09:37:00,0.18960382702145434,0.4658516649733025,0.3763462696151909
2024-10-09,2024-10-09 09:38:00,0.20253118926723127,0.4723303587313521,0.37077659685460157
2024-10-09,2024-10-09 09:39:00,0.20401414167776835,0.4786400130780375,0.2945115125978749
2024-10-09,2024-10-09 09:40:00,0.24628012690553994,0.49325695490055294,0.22228073424597058
2024-10-09,2024-10-09 09:41:00,0.21233483179549797,0.4761242606645051,0.2852412601116035
2024-10-09,2024-10-09 09:42:00,0.22405308330080548,0.4843538058219724,0.23890369766498631
2024-10-09,2024-10-09 09:43:00,0.2404031832703449,0.48433908730706526,0.2433898199926424
2024-10-09,2024-10-09 09:44:00,0.2712725870648483,0.4905402116821823,0.23254119302923748
2024-10-09,2024-10-09 09:45:00,0.2832183864333645,0.48805636689952997,0.2777501424182894
2024-10-09,2024-10-09 09:46:00,0.309574866568601,0.49246863468982266,0.27999912432712315
2024-10-09,2024-10-09 09:47:00,0.28837283017527493,0.47879957644756277,0.4052636286988528
2024-10-09,2024-10-09 09:48:00,0.28293489762482404,0.4772285054597647,0.3732463794191634
2024-10-09,2024-10-09 09:49:00,0.25937062541772826,0.46830797796631946,0.4007979961606016
2024-10-09,2024-10-09 09:50:00,0.26548679457759183,0.471989008498146,0.35801011423740275
2024-10-09,2024-10-09 09:51:00,0.26835051147255473,0.4667526071027538,0.41561020757730227
2024-10-09,2024-10-09 09:52:00,0.24226447507585544,0.4598891733935564,0.4348716009245089
2024-10-09,2024-10-09 09:53:00,0.2592547207494985,0.4680729638446284,0.4199260965259998
2024-10-09,2024-10-09 09:54:00,0.27237879366597395,0.4735052460717329,0.4094585706165376
2024-10-09,2024-10-09 09:55:00,0.2730755586897716,0.47751076705095774,0.3780305029729938
2024-10-09,2024-10-09 09:56:00,0.2753024366817152,0.4743972993584302,0.411559345840898
2024-10-09,2024-10-09 09:57:00,0.27830994709147316,0.47823687011216737,0.4072118641640689
2024-10-09,2024-10-09 09:58:00,0.2992539130501156,0.47755001032294475,0.39478738424794096
2024-10-09,2024-10-09 09:59:00,0.2738266427883094,0.4624446082519239,0.4500334313914831
2024-10-09,2024-10-09 10:00:00,0.2642997422412575,0.46350285030171523,0.4250612781288292
2024-10-09,2024-10-09 10:01:00,0.27269603049340935,0.465150696077404,0.40673871833728276
2024-10-09,2024-10-09 10:02:00,0.2852519174720545,0.46817779423313416,0.35704254936313784
2024-10-09,2024-10-09 10:03:00,0.2840078462836306,0.4734272634878599,0.28393318707980725
2024-10-09,2024-10-09 10:04:00,0.2750983687734483,0.47452466709581026,0.26694008925620166
2024-10-09,2024-10-09 10:05:00,0.2380292404147664,0.4618254439392996,0.3067546818710797
2024-10-09,2024-10-09 10:06:00,0.23402939421809818,0.4548284787692235,0.37706336943160473
2024-10-09,2024-10-09 10:07:00,0.22254186982141083,0.4522914892951374,0.3263103182317476
2024-10-09,2024-10-09 10:08:00,0.20635717928394456,0.452119871715328,0.2734215753595672
2024-10-09,2024-10-09 10:09:00,0.23077782193782514,0.461406086430424,0.20964248684362627
2024-10-09,2024-10-09 10:10:00,0.24142763042842033,0.4659100196694837,0.19364304868846782
2024-10-09,2024-10-09 10:11:00,0.2675241215114683,0.4770895400945944,0.1518797170364634
2024-10-09,2024-10-09 10:12:00,0.2507092948565976,0.4698917832664992,0.2068249923475812
2024-10-09,2024-10-09 10:13:00,0.2343231397895883,0.4664414231795676,0.20452151330406268
2024-10-09,2024-10-09 10:14:00,0.244120972835459,0.47452653500331576,0.13948599389455069
2024-10-09,2024-10-09 10:15:00,0.2501372314162914,0.48377070663232213,0.0757635194844617
2024-10-09,2024-10-09 10:16:00,0.23562728966576935,0.48699591596953845,0.056074337353866355
2024-10-09,2024-10-09 10:17:00,0.21535276684940147,0.4803752231024516,0.07847168267912269
2024-10-09,2024-10-09 10:18:00,0.21572564043880194,0.4828454049430473,0.05923183219235445
2024-10-09,2024-10-09 10:19:00,0.2041738889478187,0.48136220666582924,0.042042840690615646
2024-10-09,2024-10-09 10:20:00,0.20049094526277203,0.48226538637170563,0.04123597894769887
2024-10-09,2024-10-09 10:21:00,0.1973901550013899,0.48304414820286146,0.06394997108869421
2024-10-09,2024-10-09 10:22:00,0.20781261101443452,0.4823498250502385,0.0759753896395986
2024-10-09,2024-10-09 10:23:00,0.19884344449213695,0.48282140533567847,0.09831445806708994
2024-10-09,2024-10-09 10:24:00,0.195088268917677,0.48247425470046307,0.09450503050430648
2024-10-09,2024-10-09 10:25:00,0.18402115413182535,0.4722244464099001,0.154334167354927
2024-10-09,2024-10-09 10:26:00,0.19672372523142717,0.4796025245340524,0.1282358012908562
2024-10-09,2024-10-09 10:27:00,0.20979514219106504,0.4876879512014383,0.09083390506181699
2024-10-09,2024-10-09 10:28:00,0.1947433791543574,0.4859082985524964,0.06926801675445676
2024-10-09,2024-10-09 10:29:00,0.1989292267761951,0.4891887834674527,0.025832476286711092
2024-10-09,2024-10-09 10:30:00,0.21615346132440322,0.49947000489079807,-0.036311585546980885
2024-10-09,2024-10-09 10:31:00,0.2547511715187434,0.507635696920921,-0.06159406776378623
2024-10-09,2024-10-09 10:32:00,0.23855061285835433,0.5037837112772277,-0.048881409804030385
2024-10-09,2024-10-09 10:33:00,0.24798254889490448,0.5091149461418164,-0.07332982222864243
2024-10-09,2024-10-09 10:34:00,0.25351685700091386,0.514788058327866,-0.12252707129505785
2024-10-09,2024-10-09 10:35:00,0.253161422123096,0.5147922949144553,-0.1524365503711586
2024-10-09,2024-10-09 10:36:00,0.23256056180609425,0.5085290585270084,-0.14852830244087994
2024-10-09,2024-10-09 10:37:00,0.24197589766499708,0.506953712602631,-0.13478564216452987
2024-10-09,2024-10-09 10:38:00,0.27995076308381284,0.5185185086116143,-0.16744402206691017
2024-10-09,2024-10-09 10:39:00,0.29500433935480064,0.5232211727514743,-0.17967851827436548
2024-10-09,2024-10-09 10:40:00,0.2986809419474294,0.5252774225383436,-0.16918712336245406
2024-10-09,2024-10-09 10:41:00,0.3000376270596747,0.5267545518723049,-0.15659422068834367
2024-10-09,2024-10-09 10:42:00,0.30064228666876713,0.5254625486320116,-0.1479643906655254
2024-10-09,2024-10-09 10:43:00,0.3094197459689197,0.530036190296542,-0.16835920441305724
2024-10-09,2024-10-09 10:44:00,0.35325223447622245,0.5419883320284692,-0.18280425619868074
2024-10-09,2024-10-09 10:45:00,0.35969918242758003,0.5433247368708264,-0.20947202637881274
2024-10-09,2024-10-09 10:46:00,0.34834873197813765,0.5409094303441637,-0.2257233019859562
2024-10-09,2024-10-09 10:47:00,0.3740221878469746,0.5481036225128078,-0.23180515360768633
2024-10-09,2024-10-09 10:48:00,0.3780054692130488,0.5484847747393173,-0.21821131068312932
2024-10-09,2024-10-09 10:49:00,0.3840096940596937,0.5512997336017339,-0.2347960395822944
2024-10-09,2024-10-09 10:50:00,0.3802099173715167,0.5444339342923582,-0.19359622974168417
2024-10-09,2024-10-09 10:51:00,0.3793199693326154,0.5439525467448496,-0.17827944317961836
2024-10-09,2024-10-09 10:52:00,0.3744892990578505,0.5425959032701768,-0.1808615414518699
2024-10-09,2024-10-09 10:53:00,0.3841130272189402,0.5469670002657882,-0.20786516664966898
2024-10-09,2024-10-09 10:54:00,0.3806931908802216,0.5472531146476752,-0.23559545924303554
2024-10-09,2024-10-09 10:55:00,0.3941484283042768,0.5526720176099967,-0.251423902701496
2024-10-09,2024-10-09 10:56:00,0.3800124658099539,0.5471564761499546,-0.22379780123702359
2024-10-09,2024-10-09 10:57:00,0.36476985636805165,0.5450424855764544,-0.20304255529383558
2024-10-09,2024-10-09 10:58:00,0.3669871474357026,0.5452687553340907,-0.1994089166990894
2024-10-09,2024-10-09 10:59:00,0.3465457079893783,0.5392488543311558,-0.20051757977844625
2024-10-09,2024-10-09 11:00:00,0.33584732232851444,0.5377669772354197,-0.21537357872221125
2024-10-09,2024-10-09 11:01:00,0.3188687796231282,0.53032625877003,-0.17990244907341263
2024-10-09,2024-10-09 11:02:00,0.30907401048757954,0.5283752488404898,-0.17052769457159095
2024-10-09,2024-10-09 11:03:00,0.30645939409852696,0.533560772673924,-0.2138980480345502
2024-10-09,2024-10-09 11:04:00,0.3179723260051325,0.537674961286531,-0.19926744382252942
2024-10-09,2024-10-09 11:05:00,0.3292330758212435,0.5437063743737732,-0.21472397072917587
2024-10-09,2024-10-09 11:06:00,0.3313964732496123,0.5456386911756892,-0.2280217280688937
2024-10-09,2024-10-09 11:07:00,0.32726836665303094,0.5419446772677927,-0.20920895965501912
2024-10-09,2024-10-09 11:08:00,0.3373697708429362,0.5440559215998515,-0.20252077934703788
2024-10-09,2024-10-09 11:09:00,0.3301024710097441,0.5431283039822692,-0.20285549038726242
2024-10-09,2024-10-09 11:10:00,0.3351146387946167,0.546708705343661,-0.2205251435040077
2024-10-09,2024-10-09 11:11:00,0.3384143105539781,0.5452958918481922,-0.2028461677406213
2024-10-09,2024-10-09 11:12:00,0.3256918371901599,0.5428536461779634,-0.190171592671795
2024-10-09,2024-10-09 11:13:00,0.3325908913001572,0.547021480460921,-0.23040967985821909
2024-10-09,2024-10-09 11:14:00,0.34723875082751093,0.5476036360148593,-0.22090387266759087
2024-10-09,2024-10-09 11:16:00,0.358112995660702,0.5487211653799496,-0.22164744118041552
2024-10-09,2024-10-09 11:17:00,0.34577496152904863,0.5445756772092798,-0.2060253355408756
2024-10-09,2024-10-09 11:18:00,0.34956795215253467,0.547537599147194,-0.21347358202282968
2024-10-09,2024-10-09 11:19:00,0.3521762340772902,0.5509787855512297,-0.25275004499546755
2024-10-09,2024-10-09 11:20:00,0.3476025470634781,0.5487759137290653,-0.23742699252879723
2024-10-09,2024-10-09 11:21:00,0.36406819670087154,0.5543863895118367,-0.2646143350035099
2024-10-09,2024-10-09 11:22:00,0.36982348926374575,0.5573511567291696,-0.2639647755280485
2024-10-09,2024-10-09 11:23:00,0.39226699403883586,0.5629018992565369,-0.26858572795523156
2024-10-09,2024-10-09 11:24:00,0.38851755478646044,0.5620743146575482,-0.26082364272049646
2024-10-09,2024-10-09 11:25:00,0.39625546585027605,0.5662537257167634,-0.27083378593223256
2024-10-09,2024-10-09 11:26:00,0.38903891738640956,0.5640671394138105,-0.2574451749574957
2024-10-09,2024-10-09 11:27:00,0.3924510459859556,0.5676643783374193,-0.2595112048792754
2024-10-09,2024-10-09 11:28:00,0.40052469783139627,0.5713242120087526,-0.2696273687274425
2024-10-09,2024-10-09 11:29:00,0.4004541133483582,0.57055420542797,-0.25997578218498946
2024-10-09,2024-10-09 11:30:00,0.3980726203894028,0.5670142706081421,-0.20631710314394996
2024-10-09,2024-10-09 11:31:00,0.3935079169329072,0.5663697793984925,-0.20666028402386588
2024-10-09,2024-10-09 11:32:00,0.392041780855562,0.5662333660245075,-0.2244814382273816
2024-10-09,2024-10-09 11:33:00,0.3961221698096173,0.5695100482025888,-0.23392132924833703
2024-10-09,2024-10-09 11:34:00,0.39364800590991345,0.5674830961533021,-0.24143152769124848
2024-10-09,2024-10-09 11:35:00,0.39934809741473143,0.5713046738270604,-0.26787099100487893
2024-10-09,2024-10-09 11:36:00,0.3918545859292523,0.5690779845903706,-0.25755405452995034
2024-10-09,2024-10-09 11:37:00,0.3885148118889243,0.5665521436684532,-0.24844890146183513
2024-10-09,2024-10-09 11:38:00,0.3777038053173927,0.5620108381413293,-0.22717310504116245
2024-10-09,2024-10-09 11:39:00,0.3805167836289084,0.5582401941104504,-0.1764189715344761
2024-10-09,2024-10-09 11:40:00,0.3859870606795868,0.5559607642950355,-0.14308481755664398
2024-10-09,2024-10-09 11:41:00,0.38540559221280574,0.5552533077145899,-0.1559102015511949
2024-10-09,2024-10-09 11:42:00,0.37560260912793725,0.549327527043734,-0.13202901924799088
2024-10-09,2024-10-09 11:43:00,0.36682657211131003,0.5445192150833331,-0.11575766654138903
2024-10-09,2024-10-09 11:44:00,0.3627212833477796,0.5368432305588156,-0.06425604342152308
2024-10-09,2024-10-09 11:45:00,0.3754967007696743,0.5404705651543845,-0.07119356104239755
2024-10-09,2024-10-09 11:46:00,0.3768442086637705,0.5386510335667755,-0.06194421720958371
2024-10-09,2024-10-09 11:47:00,0.37681781957540544,0.5353503750227883,-0.05015849082988738
2024-10-09,2024-10-09 11:48:00,0.3693207229359319,0.5316173898542406,-0.014152930736379299
2024-10-09,2024-10-09 11:49:00,0.37436990405919324,0.5387510492956358,-0.0658779325241014
2024-10-09,2024-10-09 11:50:00,0.3760501619880251,0.5372220681444486,-0.03959595253489173
2024-10-09,2024-10-09 11:51:00,0.3724733064727674,0.5403924422789627,-0.08785113915095416
2024-10-09,2024-10-09 11:52:00,0.36382567904675317,0.5371390593509594,-0.07233277276179867
2024-10-09,2024-10-09 11:53:00,0.3539745937822417,0.5330246625527095,-0.06140202925027011
2024-10-09,2024-10-09 11:54:00,0.3508445764068929,0.5330564389669994,-0.052866262463870384
2024-10-09,2024-10-09 11:55:00,0.3354993442179323,0.5287411247948068,-0.054625332995840215
2024-10-09,2024-10-09 11:56:00,0.311360157751184,0.5186105921813595,0.0005667275517903247
2024-10-09,2024-10-09 11:57:00,0.3100887708996362,0.5145969314057255,0.02754387935883612
2024-10-09,2024-10-09 11:58:00,0.30654141187988965,0.512078791209114,0.04779090520583357
2024-10-09,2024-10-09 11:59:00,0.3069308535180989,0.5100813033130103,0.058091438125373485
2024-10-09,2024-10-09 12:00:00,0.3171137483867789,0.5117729091173241,0.0601028300659191
2024-10-09,2024-10-09 12:01:00,0.32239894719734835,0.5084299533558375,0.10033579634579598
2024-10-09,2024-10-09 12:02:00,0.3338696137606402,0.5112715229198381,0.11446111990465319
2024-10-09,2024-10-09 12:03:00,0.34857584732688596,0.5165615871889357,0.09691525733945666
2024-10-09,2024-10-09 12:04:00,0.36055103910308467,0.5213573348256864,0.0745880607096901
2024-10-09,2024-10-09 12:05:00,0.35900637956109244,0.5220019236818013,0.07542735483751606
2024-10-09,2024-10-09 12:06:00,0.3817449375169628,0.5313834989248116,0.06272400749678803
2024-10-09,2024-10-09 12:07:00,0.3924226447536593,0.5337975451154544,0.04116074756872995
2024-10-09,2024-10-09 12:08:00,0.3720867755142641,0.5271473449345556,0.06698525773903569
2024-10-09,2024-10-09 12:09:00,0.36466918805509757,0.5244853642882913,0.09035604547460047
2024-10-09,2024-10-09 12:10:00,0.3580697818038347,0.5205681329348588,0.10536920757469304
2024-10-09,2024-10-09 12:11:00,0.35249802347360765,0.5171283401845391,0.10614696316949951
2024-10-09,2024-10-09 12:12:00,0.35658577727039664,0.5165387066791853,0.1298384159900044
2024-10-09,2024-10-09 12:13:00,0.3639088884927826,0.521249085498605,0.11789927383589816
2024-10-09,2024-10-09 12:14:00,0.3650243902389566,0.5208242511675207,0.11478041137952022
2024-10-09,2024-10-09 12:15:00,0.3673501458949919,0.5219908319597004,0.10730075414333784
2024-10-09,2024-10-09 12:16:00,0.38828972011535706,0.529737670082478,0.08675219811649032
2024-10-09,2024-10-09 12:17:00,0.3930016831515016,0.5330070818352974,0.07353997794896766
2024-10-09,2024-10-09 12:18:00,0.38950189734936025,0.5332220356381077,0.07276097348125593
2024-10-09,2024-10-09 12:19:00,0.40123244153755155,0.5376292059712363,0.06116919198776166
2024-10-09,2024-10-09 12:20:00,0.4073044197895319,0.5410710619440074,0.048099142327386823
2024-10-09,2024-10-09 12:21:00,0.41269575808827874,0.5415764988877798,0.07266589334765922
2024-10-09,2024-10-09 12:22:00,0.4010297489732267,0.5393799373282538,0.05706387768082294
2024-10-09,2024-10-09 12:23:00,0.39451515651601815,0.5382664839758038,0.04256384289023535
2024-10-09,2024-10-09 12:24:00,0.3944806731825168,0.538860246055709,0.01834694221306782
2024-10-09,2024-10-09 12:25:00,0.40000826301770015,0.5425230128599215,-0.009440065139627474
2024-10-09,2024-10-09 12:26:00,0.4091715479023582,0.5458107121848554,-0.033681813501188596
2024-10-09,2024-10-09 12:27:00,0.4174926157952888,0.5488991158758891,-0.04723487843460972
2024-10-09,2024-10-09 12:28:00,0.4147241053075903,0.5512974112276395,-0.10344732116365857
